body,size
11754,2185624552
11743,2185560504
11756,2184987292
11767,2184561510
11760,2183280617
11755,2182859323
11748,2182509628
11763,2181544104
11759,2179916668
101508,2178758800
11769,2178373162
11774,2177336405
11761,2176474677
11762,2176321285
11765,2175572298
11827,2175075094
11770,2174770209
11766,2173340526
11768,2170960139
11778,2169800715
11780,2168581228
11772,2168054393
11782,2167743469
11775,2167719213
11773,2167492592
11776,2165947947
11781,2165705421
11787,2165289487
11784,2165280616
11779,2165083723
11790,2164983098
11789,2163794792
11785,2162009030
11777,2161781609
11788,2161740228
11805,2159526993
11786,2157320303
11792,2156669453
11791,2154471799
11801,2153978614
11794,2153120192
11799,2153085159
11795,2152636614
11809,2152557679
11820,2152510176
11793,2151770732
11796,2151336251
11802,2150950741
11797,2149170792
11798,2149166459
11814,2148341239
11800,2148309510
11804,2146945544
11803,2146043745
11823,2145823204
11824,2145094977
11812,2145067511
11813,2144057550
11810,2143734933
11807,2143574970
11806,2142897965
11839,2142459651
11835,2140273912
11826,2140176120
11808,2139452524
11818,2139141253
11811,2138621143
11834,2138212223
11816,2137254021
11825,2136016957
11833,2135426812
11817,2135315508
11815,2134598409
11822,2134401013
11819,2132639428
11821,2132048908
11837,2131377108
11831,2130739156
11902,2130240773
11829,2130120327
11838,2130086121
11832,2128542784
11840,2128162846
11828,2126743261
11846,2126367350
11830,2125791445
11842,2124773667
11836,2124556144
11845,2124177869
11841,2124177443
11844,2121353808
11859,2119354257
11843,2118482262
11869,2118321938
11850,2117514679
11849,2116266467
11854,2116084933
11851,2115961859
11847,2114921997
11848,2114360921
11853,2114074261
11857,2114010012
11852,2109534238
11863,2108446246
11891,2107985771
11855,2106710059
11870,2106607208
11856,2106261756
11865,2106137805
11858,2104792914
11885,2104419408
11861,2103475672
10215,2102983498
11878,2102688276
11877,2101726655
11867,2101647948
11860,2101459812
11862,2101090264
11879,2100179468
11873,2099909339
11884,2099736514
11864,2099516955
11882,2099153063
11866,2098318255
11872,2098019587
11927,2097646962
11883,2097580603
11875,2097544662
11961,2096984653
11881,2096566948
11886,2096487878
11887,2096394127
11868,2096269011
11888,2095910062
11871,2094637657
11896,2093746352
11874,2093671881
11876,2091708239
11895,2091223164
11898,2091137373
11890,2090513608
11893,2090150109
11880,2089299454
11916,2087729160
11901,2086874083
11892,2086826438
11889,2086009780
11925,2085068209
11894,2083237530
11899,2082425435
11897,2082273436
11918,2081916053
11962,2081848891
11900,2081475446
11904,2080009946
11914,2079036092
11912,2078722112
11948,2078243023
11903,2078140082
11906,2077980621
11910,2077884629
11923,2077611195
11917,2077414392
11911,2077272972
11905,2077041726
11908,2076078916
11929,2075550895
11907,2074839575
11909,2074388463
11922,2074123157
11919,2073154123
11913,2072811405
11915,2072244982
11920,2071984390
11921,2070294214
11941,2069778536
11951,2069480838
11940,2068976818
11942,2068695661
11924,2068546818
11939,2068530728
11926,2068420278
11935,2065833838
11958,2065017039
11945,2064983191
11931,2064385451
11936,2064078799
11928,2063624456
11937,2063410371
12002,2063154595
11932,2063022019
11930,2062510779
11955,2062328115
11933,2060922920
11950,2060313253
11964,2060240927
11970,2059823245
11973,2059702781
11952,2059288339
11934,2059099651
11947,2058228429
11954,2057533075
11938,2057437715
11944,2056105153
11943,2055850939
11946,2054957708
100587,2054914054
11959,2054726419
11979,2052857016
11956,2052808409
11949,2051557137
11953,2049754428
11963,2049498941
11966,2049264500
11960,2049256328
11957,2048871227
101846,2048762740
11967,2047121747
11965,2046365768
11969,2046241441
11972,2046159333
11976,2044395002
11968,2043568345
11971,2042224845
11974,2041270174
11978,2040996200
11980,2040569641
11992,2039985869
11989,2039278881
12003,2038711064
12006,2038531753
11991,2038113238
11986,2037921815
11975,2037905875
11988,2036798926
11985,2036796911
11983,2036664328
11982,2036407633
11977,2036023618
11984,2035502529
11997,2034022343
11999,2032834569
11981,2032523027
12015,2032251893
11993,2032097594
11994,2031531619
12005,2028776186
11987,2028597852
12014,2028108562
12011,2027764820
12004,2027321411
11990,2026951317
12026,2026774302
11998,2026306744
11995,2026217003
12021,2025478892
11996,2025013003
12001,2022905690
12013,2022126350
12000,2022071275
12008,2021381110
12010,2019907040
12017,2019323890
12023,2018308198
12031,2017318151
12019,2016983978
12035,2016424516
12009,2015815784
12007,2015365514
12027,2015186295
12045,2012670555
12016,2011935389
12012,2011701801
12046,2009917547
12018,2009869101
12040,2008835721
12029,2008773571
12020,2006358058
12022,2005895172
12024,2005654768
12028,2005590644
12025,2005238245
12032,2004399811
12050,2003510467
12030,2003082238
12033,2002884493
12067,2001822072
12053,2001515945
12068,2001357092
12037,2001288579
12038,2001244944
12039,1999858553
12036,1999550286
12034,1998140730
12044,1996650423
12058,1996207558
12047,1995270017
12054,1994275834
12041,1994088850
12043,1993882558
12052,1993729440
12060,1993451012
12042,1992763765
12051,1992754271
12057,1991526772
12084,1990598017
12065,1990365621
12061,1990363616
12048,1990252126
12049,1990089934
12075,1989121972
12066,1988911777
12070,1988460548
12062,1988186008
12055,1987491573
12074,1987272844
12056,1987262230
12073,1985496081
12063,1985063734
12071,1984996376
12069,1984651779
12059,1984492387
12072,1982445012
12064,1981938353
12077,1981392405
12078,1980886202
12080,1979341363
12082,1978427022
12086,1976523011
12108,1975715663
12079,1975321768
12098,1974034121
10551,1973670266
12076,1973225917
12116,1972646962
12096,1971944359
12124,1970690267
12089,1969825322
12081,1969513654
12087,1969489417
12093,1969422739
12083,1968770605
12097,1968451796
12104,1967197262
12085,1966879501
12099,1966858760
12105,1966839451
12091,1966366427
12088,1966245057
12092,1966125641
12119,1965676502
12094,1965019341
12122,1964789352
12129,1964502355
12090,1964319530
12110,1962927211
12095,1962150858
12114,1961492023
12103,1960747592
12109,1960656452
12121,1960557054
12132,1960136236
12106,1959777677
12101,1959617707
12102,1959202021
12113,1959174235
12100,1958859054
12164,1957921173
12107,1956237439
12111,1955298370
12118,1954737373
12143,1954443456
12156,1953780415
12112,1953739897
12126,1953325274
12154,1953058498
12130,1952957145
12135,1952858877
12128,1952569428
12138,1952032224
12115,1951889645
12163,1951794141
12117,1951608418
12120,1950037232
12123,1949727865
12137,1948749194
12144,1948539722
101511,1947498597
12199,1947153116
12127,1946845014
12125,1946805671
12131,1946493391
12134,1943567805
12146,1943245064
12149,1942640530
12151,1942546663
12133,1942125800
12145,1942047498
12150,1941870292
12159,1941014283
12136,1940977731
12142,1940897169
12147,1939857726
12155,1938859836
12139,1938429590
12157,1937828462
12140,1937727398
12141,1937443112
12152,1936231449
12148,1935953223
12153,1933115394
12161,1932217395
12171,1931968034
12165,1931548072
10187,1930994332
12180,1930906736
12184,1930853264
12162,1930221294
101013,1930155635
12169,1930001672
12160,1929584613
12158,1929240793
12196,1929049104
12168,1928853464
12170,1928777481
12176,1928402252
12188,1928350949
12173,1927752526
12166,1926901922
12167,1926832913
12177,1926774681
12183,1924815113
12226,1923561687
12266,1923440749
12178,1923130860
12172,1922969485
12179,1922497877
12202,1922443149
12174,1922388862
12197,1922288968
12201,1922185554
12175,1921951106
12186,1921211640
12181,1920623170
12190,1919742953
12232,1919418324
12219,1919397091
12205,1918746329
12204,1917953559
12227,1917732463
12208,1917694842
12194,1917679426
12182,1917333774
12249,1917089297
12187,1916612600
12220,1916177975
12191,1916144905
12239,1915828342
12189,1915480578
12185,1915392615
12193,1915004141
12195,1914836116
12206,1914523134
12198,1914253041
12200,1913162089
12192,1912868524
12228,1910959223
12214,1909062097
12203,1908510463
12207,1908432658
12278,1907993427
12222,1907812236
12218,1906625591
12250,1905945784
12211,1905532976
12213,1905345437
12209,1904431490
12324,1903936666
12210,1903642958
12212,1903310811
12223,1902656584
12216,1902648589
12215,1902442954
12233,1902244854
12243,1902080088
12231,1902011399
12217,1901805096
12225,1901452191
12236,1900772692
12258,1900281241
12221,1900114699
12244,1900023459
12224,1899347947
12242,1898715239
12238,1898358913
12229,1896644494
12230,1896057103
12274,1896030649
12240,1896014368
12246,1895524510
12235,1894645420
12234,1894562383
12251,1894305367
12237,1893572512
12264,1893092355
12262,1892951953
12241,1891944840
12257,1891791467
12254,1891336752
12247,1891310970
12252,1890691576
12248,1890161983
12256,1889773001
12245,1889276279
12268,1888919740
12265,1888174064
12285,1886650064
12253,1886570167
12255,1886408237
12263,1886308370
12261,1885463641
12260,1884442382
12273,1883664632
12277,1883304209
12259,1883238822
12276,1882988414
10365,1882891821
12288,1882160095
12267,1880951676
12269,1880149920
12270,1878756529
12275,1878696611
12271,1878539289
12294,1878395792
12272,1877724866
12283,1877358568
12279,1876281469
12280,1875228035
12282,1874987699
12290,1874265881
12299,1873613175
12284,1872957953
12281,1869858632
12306,1868468870
12289,1868205112
12302,1867328418
12292,1867209148
12308,1866967938
12295,1865129725
12345,1864945173
12286,1864573635
12287,1864476260
12291,1863886215
100493,1863335746
12303,1863156639
10243,1862987928
12293,1862706090
12311,1862013708
12347,1861898874
12296,1861680982
12297,1861401589
12298,1861257300
12323,1861147333
12300,1860574929
12301,1859708441
12328,1859016929
12315,1858852000
12312,1858713162
12386,1857799693
12305,1857428767
12329,1857403276
12309,1856399857
12304,1856214953
12313,1856008931
12336,1855893785
12370,1855332134
12310,1855316734
12307,1855100532
12321,1854817428
12317,1854289618
12314,1853880338
10615,1853738576
12320,1851989456
12325,1851846846
12316,1851703412
12322,1851559393
12384,1850441410
12318,1850390600
12319,1849750853
12333,1849687784
12341,1849435781
12377,1849381242
12334,1847913850
12342,1847795853
12350,1847699139
12361,1847522793
12356,1846843803
12330,1846585775
12340,1846568070
12326,1846538058
12327,1846399162
12331,1846343449
12338,1845140927
12348,1844756829
12349,1844717581
12372,1844361021
12385,1844149368
12344,1843877335
12332,1843779643
12337,1843115333
12335,1843013817
12343,1841910939
12360,1841836989
12366,1841709397
12339,1840838949
12352,1839801586
12353,1838909185
12346,1838575650
12368,1838114366
12354,1837935845
12359,1837572947
12351,1837511813
12363,1837482213
12374,1836452063
12371,1836151538
12378,1834686502
12355,1833834564
12362,1833500575
12357,1832986228
12358,1832496891
12364,1831477606
12373,1831442963
12365,1831161861
12367,1829932726
12369,1829740643
12375,1828646313
12381,1826993277
12376,1826971017
12400,1826900007
12416,1826665137
12387,1825605190
12393,1824513734
12383,1821165519
12379,1820734979
12380,1819788974
12390,1818836164
12382,1818553935
12412,1816801430
12396,1815548604
12392,1814432451
12388,1813851451
12395,1813188853
12389,1812458527
12391,1812257931
12415,1811885548
12404,1810917601
12398,1810534191
12397,1810314560
12417,1810222819
12403,1810123032
12409,1810104133
12407,1809204409
12394,1809119025
12401,1807051931
12399,1806552559
12402,1806333729
12419,1805256224
12434,1804787423
12405,1804684301
12408,1804623726
12411,1803904137
12429,1803424204
12413,1802753349
12406,1802549096
12421,1801247256
12410,1801240948
12414,1801050065
12443,1800635633
12423,1800070833
12425,1800060858
12432,1798158948
12418,1798050719
12420,1797601730
12422,1797308257
12424,1796670079
12440,1796631924
12441,1796220493
12433,1795796602
12426,1794382544
12438,1794279959
12428,1794183498
12444,1793948093
12427,1793750924
12442,1793425385
12449,1793300167
12430,1792971549
12436,1792333482
12446,1791397080
12431,1790769103
12435,1790404894
12448,1789676858
100969,1788824606
12437,1786566104
12439,1786382928
12462,1786107138
12451,1785644117
12452,1783982804
12460,1783685686
12501,1783145687
12454,1782405108
12450,1782109165
12455,1782106394
12447,1781962111
12445,1781331384
12471,1780327860
12464,1779841994
12466,1779570248
12459,1778115925
12453,1777695396
12473,1777437617
12456,1777137008
12457,1776812148
12465,1774914406
12458,1774851062
12468,1774726986
12461,1774405709
12469,1774335841
12474,1773996686
12475,1773799550
12478,1772834549
12463,1772087040
12492,1771881081
12467,1769915552
12472,1769768759
12470,1768437987
12479,1768365121
12486,1766417703
12499,1766333217
12483,1766232241
12494,1765727132
12476,1764649235
12477,1764564748
12488,1764398242
12490,1764090528
12484,1763581360
12480,1763051450
12504,1762225975
12481,1761988047
12482,1761560212
12502,1760582287
12503,1760438449
12513,1760373369
12496,1759798820
12485,1759161741
12487,1759016165
12489,1758033360
12533,1757283437
12491,1757020961
12493,1756733063
12495,1756459173
12511,1756139478
12510,1756052621
12497,1755584624
12498,1754783154
12500,1753407988
12536,1750720941
12505,1750001327
12512,1749931155
12508,1749499465
12531,1749210153
12552,1749146828
12519,1748911124
12506,1748337071
12507,1748099901
12526,1747997478
12509,1747612634
12515,1747003060
12523,1746925221
12522,1746377855
12516,1746337788
12517,1746318078
12530,1746293730
12521,1746071240
12544,1746013912
12535,1745695478
12514,1745492643
12518,1743383803
12549,1742092284
12550,1742004797
12532,1741665278
12520,1741613342
12527,1741366962
12525,1740626437
12524,1740573006
12546,1740335820
12563,1740291040
12560,1739973823
12528,1739575977
12539,1738437904
12529,1738392425
12613,1738316118
12538,1737425129
12540,1736960383
12534,1736821163
12543,1735905189
12537,1735849366
12555,1735627705
12545,1735145998
12541,1734825373
12542,1734680534
12564,1734357894
12547,1734161323
12554,1734023639
12548,1732334497
12565,1732168524
12574,1731469971
12551,1731317146
12568,1731185095
12553,1729779379
12585,1729501560
12561,1728432333
12559,1727717126
12557,1727661630
12562,1727155779
12573,1726542517
12584,1726153604
12556,1724415960
12558,1723758886
12569,1722963394
12575,1721359306
12567,1719775289
12566,1719713988
12576,1719108480
12586,1718680894
12595,1718217207
12571,1717921540
12570,1717310080
10247,1717133891
12572,1716205644
12581,1715915049
12591,1715250239
12582,1713158591
12599,1713090742
12578,1712641644
12580,1711885328
12588,1711026312
12577,1710540422
12592,1710172802
12579,1709644997
12593,1708610612
12583,1708485407
12618,1706072642
12617,1706056135
12587,1706044937
12590,1703959220
12589,1703681896
12594,1703655885
12597,1703430271
12598,1703106222
12596,1702184802
12603,1700992739
12600,1700039338
12605,1699797595
12612,1699469988
12601,1699417240
12602,1698275849
12631,1697650218
12608,1697461180
12604,1697354396
10060,1697088250
12643,1696627061
12609,1695443388
12606,1695172071
12610,1695116316
12616,1694888108
12689,1694743089
12607,1694307914
12624,1693086094
12632,1693022382
12611,1693019911
12633,1692768411
12652,1692573945
12615,1692513225
12627,1692432013
12635,1690959159
12614,1690934617
12636,1690752484
12625,1690308494
12619,1688801580
12620,1688169122
12621,1688156819
12622,1688031242
12650,1687792179
12623,1687370998
12628,1687330071
12626,1686234919
12630,1686226874
12629,1686214739
