new_body,orig_body,size
69633,841369732030,12054116
69634,2506352389,12054084
69635,43738933589,12053359
69636,28909608635,12053013
69637,42104437950,12052828
69638,21572991198,12051988
69639,44600331421,12051804
69640,42878766285,12051653
69641,29783581110,12051447
69642,23968956656,12050944
69643,28032693451,12050285
69644,60599872528,12049995
69645,26547906330,12049878
69646,20229819123,12049575
69647,47840527585,12049313
69648,21199075084,12049209
69649,46601477602,12049129
69650,32231525063,12048823
69651,23235788512,12048122
69652,23983075734,12047897
69653,33915577324,12047615
69654,14428449549,12047400
69655,21991754999,12047102
69656,33360224570,12047072
69657,44121188831,12046665
69658,42942476822,12046560
69659,16521931802,12046186
69660,49501825505,12045827
69661,35015756071,12045473
69662,39141199598,12045433
69663,32254160875,12045350
69664,36777761819,12045288
69665,42030544111,12044891
69666,16928988093,12044653
69667,37532081873,12044568
69668,57292429781,12044098
69669,12072099575,12043503
69670,3822632441,12043471
69671,12457215748,12043107
69672,41278811767,12042723
69673,37992239021,12041225
69674,56075398678,12041124
69675,15216257665,12040527
69676,36746409888,12040131
69677,841369732497,12039915
69678,15843269251,12039608
69679,20253800075,12037627
69680,45852892758,12037520
69681,39260731072,12037441
69682,6320211731,12036975
69683,29788801062,12036815
69684,27619311769,12036734
69685,841369730773,12036716
69686,19433635939,12036101
69687,17003275093,12036056
69688,44968313489,12034941
69689,3818698790,12034498
69690,39572539108,12034177
69691,39247634964,12033154
69692,42980022740,12032455
69693,17756965439,12032082
69694,37603153927,12031438
69695,26119510332,12031058
69696,30488337262,12030495
69697,36345921739,12030490
69698,43307751652,12030340
69699,17023637844,12030139
69700,7505407237,12030025
69701,9485207533,12029164
69702,29806372327,12028919
69703,11576221903,12027821
69704,26445866130,12027278
69705,567990363,12027214
69706,41727174353,12027061
69707,38757956519,12026784
69708,11600979766,12026720
69709,841369746001,12025581
69710,715160955529,12024706
69711,18570087299,12024655
69712,841369747776,12024504
69713,26448394134,12023715
69714,46983530146,12023254
69715,15698466011,12022894
69716,33007846885,12022721
69717,39658462356,12022283
69718,20317288611,12021917
69719,44560709188,12021256
69720,42921697307,12020960
69721,8764178343,12020407
69722,39242565174,12020403
69723,42101446144,12018285
69724,26455427999,12017741
69725,22801462698,12017460
69726,19366386621,12016918
69727,39544317250,12016543
69728,17495258722,12015678
69729,841369750467,12015501
69730,35424218484,12015367
69731,14035747277,12014692
69732,841369743849,12014556
69733,21096360370,12014447
69734,42854910464,12014254
69735,33785197474,12013957
69736,9963565974,12013864
69737,946176110,12013679
69738,21004890719,12013440
69739,19964697404,12013274
69740,15687507976,12012994
69741,34177634228,12012500
69742,43301617455,12012266
69743,21134291251,12012104
69744,9962421612,12011763
69745,23494740230,12011732
69746,35956983202,12011718
69747,27202076615,12011515
69748,38779426647,12010746
69749,9617552036,12010130
69750,16234675124,12009781
69751,34223199835,12009398
69752,9981133499,12009268
69753,41717150422,12009144
69754,23543826319,12008930
69755,44607173334,12008400
69756,841369738995,12008318
69757,40412118170,12007447
69758,56061373394,12006886
69759,46216823975,12006860
69760,9549912793,12006788
69761,22437091356,12006508
69762,43327014176,12005775
69763,25960127172,12005490
69764,3001265756,12004706
69765,6726090960,12004102
69766,44129711796,12003834
69767,11176829009,12003801
69768,28060992978,12003648
69769,11948210987,12002831
69770,26388281487,12002607
69771,35579444687,12002221
69772,58604736066,12002027
69773,22823199534,12001746
69774,51608884,12001739
69775,35514116374,12001519
69776,14410485668,12000411
69777,23523659216,12000255
69778,6605727155,12000001
69779,21527239993,11998597
69780,12439615461,11998554
69781,41742074495,11998076
69782,841369730686,11997906
69783,3407833298,11997386
69784,5803806725,11997381
69785,22386667445,11997261
69786,841369744229,11996908
69787,46565469959,11996810
69788,42052040441,11996683
69789,62276743977,11996252
69790,46151865537,11995685
69791,16929607357,11995618
69792,40891220145,11994985
69793,42043899107,11993552
69794,22012630119,11993417
69795,48685126582,11992569
69796,42530080385,11991775
69797,41214631271,11991540
69798,118115245,11990940
69799,10930448380,11990181
69800,10289053371,11989743
69801,27290436872,11989458
69802,35009267140,11988053
69803,3843674977,11988034
69804,61845357610,11987889
69805,28447219304,11987097
69806,841369752750,11987086
69807,25269793703,11986278
69808,37960051490,11985776
69809,8293457702,11985766
69810,12757825477,11985732
69811,35993065241,11985385
69812,42962533423,11984595
69813,31787003661,11984053
69814,28064331696,11983539
69815,37569704547,11983225
69816,2149336785,11983224
69817,17400028711,11983179
69818,17809986104,11983014
69819,42488496408,11982607
69820,10370106284,11981868
69821,39644431052,11981645
69822,13200573714,11980277
69823,7897057121,11980207
69824,41720267721,11979733
69825,4611465282,11978402
69826,37134817521,11978040
69827,39983523333,11977830
69828,42090336903,11977087
69829,51372995,11977006
69830,48214284060,11976865
69831,16928230642,11976725
69832,15726970286,11976478
69833,43390288313,11975236
69834,32268235724,11974877
69835,32246215360,11973937
69836,15850430908,11973933
69837,1767120784,11973530
69838,719897606871,11972752
69839,841369752798,11972336
69840,4689562384,11971956
69841,37571202915,11970853
69842,841369752049,11970237
69843,11166885185,11969934
69844,42477566480,11969714
69845,35985991223,11968024
69846,51968629626,11968015
69847,26456359827,11967747
69848,40491448690,11967391
69849,48267193943,11967202
69850,50741412614,11967032
69851,42940313844,11966864
69852,14392363751,11966668
69853,841369746930,11966493
69854,37205388605,11966237
69855,6681323190,11966058
69856,28956381625,11965833
69857,15726415794,11965786
69858,25684393269,11965170
69859,41613426224,11965148
69860,18676796781,11964980
69861,43742366403,11964882
69862,841369735286,11964875
69863,46588111755,11964191
69864,33423626589,11963994
69865,41214158678,11963295
69866,35568793756,11963001
69867,47914040,11961236
69868,40938747946,11960785
69869,19009016839,11960667
69870,36668767650,11960366
69871,44299181,11960252
69872,47483696195,11960087
69873,35950852870,11959731
69874,35107379395,11959049
69875,30105770878,11959045
69876,23508766185,11958976
69877,40887795972,11958787
69878,42430240395,11958371
69879,15280491153,11958093
69880,21510016099,11957508
69881,19823433151,11956790
69882,41699831175,11955779
69883,35408346485,11955743
69884,38476773001,11955346
69885,42166467067,11955169
69886,40861467190,11955117
69887,28032735477,11954195
69888,47043937352,11954072
69889,28015433482,11953880
69890,10358980751,11953875
69891,11986764014,11953532
69892,9910499925,11953446
69893,39629021713,11953142
69894,12414538356,11952752
69895,47004987819,11952728
69896,23972152129,11951940
69897,37191037302,11951713
69898,46996849788,11951710
69899,9948710664,11951451
69900,32268153796,11951117
69901,30576964381,11950947
69902,59754047435,11950795
69903,42070274087,11950420
69904,26069004639,11949857
69905,39262459236,11949650
69906,10353245437,11948569
69907,59008250716,11947870
69908,13374221252,11947670
69909,22271173554,11946934
69910,12821668660,11946818
69911,31878431405,11946258
69912,15347543949,11946226
69913,39630242130,11946196
69914,29339543725,11946132
69915,35900534803,11946087
69916,48624274849,11945855
69917,33060797317,11945657
69918,50294194446,11945575
69919,47000510220,11945430
69920,40770738402,11945287
69921,841369736367,11945114
69922,37910328934,11944572
69923,41684688120,11944112
69924,23894161411,11943993
69925,20693390767,11943444
69926,14887344780,11942793
69927,49081918908,11942751
69928,45784539483,11942514
69929,11194314105,11942070
69930,26851073674,11940882
69931,9546256673,11940258
69932,17299910301,11939638
69933,34701814851,11939614
69934,38430901527,11938839
69935,39678349267,11938695
69936,31755049552,11938351
69937,29805632937,11938239
69938,22009167461,11938237
69939,6309446644,11937998
69940,28566709760,11937987
69941,41324524018,11937926
69942,28963575769,11937736
69943,39265798352,11937456
69944,13259960424,11937214
69945,11184019348,11937119
69946,16564338084,11936745
69947,31718930620,11936737
69948,22256638134,11936578
69949,40047794150,11936074
69950,841369753915,11936023
69951,44591281592,11935966
69952,43346229007,11935896
69953,41679856779,11934992
69954,36367959162,11934360
69955,2623336281,11934242
69956,8251160905,11933646
69957,3026454834,11933000
69958,18574057261,11932717
69959,48210027831,11932388
69960,33410386093,11932176
69961,31740467300,11931998
69962,25167908419,11931726
69963,26907360778,11931594
69964,52371550748,11931242
69965,40429134842,11931153
69966,25260714478,11930968
69967,31476088173,11930926
69968,21442845608,11930843
69969,14406794705,11930497
69970,154045215,11929261
69971,41609764709,11929038
69972,40871094189,11928314
69973,52328080391,11928200
69974,34676035214,11927209
69975,48288248597,11927152
69976,28135405505,11927067
69977,29374558233,11926773
69978,15231155720,11926505
69979,841369753793,11926247
69980,6309049495,11925220
69981,26777303395,11924979
69982,28906109036,11924896
69983,31407663629,11924111
69984,13659188863,11923631
69985,32613532755,11923405
69986,63076232868,11923404
69987,841369746955,11923279
69988,15722248780,11922874
69989,33099741617,11922844
69990,63047808346,11922802
69991,36714444785,11922573
69992,62248250355,11922332
69993,37132384259,11921222
69994,28935747094,11920936
69995,56475373524,11920873
69996,1310579986,11920445
69997,841369733591,11920279
69998,30947543791,11919925
69999,38001288502,11919910
70000,44518096765,11919647
70001,12086598207,11919170
70002,5442626393,11918750
70003,841369736401,11918247
70004,3829033799,11918086
70005,30183994853,11917876
70006,16123243087,11917068
70007,26869939780,11916191
70008,841369739010,11915215
70009,50315888553,11914735
70010,37194602295,11914225
70011,568011903,11913697
70012,46594835074,11913691
70013,29674857486,11913563
70014,35889333450,11913539
70015,28471151437,11913021
70016,7890880323,11912653
70017,30212440134,11912285
70018,27290283951,11912075
70019,39147562671,11911981
70020,841369740028,11911510
70021,25563605206,11911328
70022,20749763884,11911326
70023,44610550803,11911137
70024,10808727750,11911060
70025,14873037874,11911045
70026,25549884874,11910987
70027,30616548688,11910422
70028,38469778670,11909842
70029,2187554350,11909763
70030,44978175645,11909490
70031,39633973485,11909475
70032,32218152070,11909236
70033,36763614974,11909127
70034,29345317052,11908977
70035,38309757490,11908868
70036,41277557751,11908755
70037,38306060898,11908444
70038,42448680360,11908396
70039,23605066881,11908302
70040,40503191151,11907283
70041,45774161586,11907022
70042,37521588573,11906861
70043,15682623990,11906641
70044,42994048944,11905851
70045,49509182677,11904825
70046,35564939979,11904563
70047,44628627661,11904356
70048,50337745952,11904236
70049,24326017971,11903716
70050,21933899616,11903593
70051,27655400881,11903212
70052,710257106409,11902945
70053,15301046215,11902903
70054,28535694069,11902723
70055,841369730656,11901905
70056,20271603730,11901872
70057,39579774492,11901713
70058,21102610158,11901558
70059,40830804990,11901496
70060,40514361503,11901240
70061,58512170346,11900036
70062,15652435971,11899953
70063,2517477404,11899244
70064,25185284915,11898559
70065,56050440578,11898534
70066,8774751789,11897815
70067,24804062510,11896963
70068,44535158066,11896917
70069,15333904610,11896661
70070,45763232383,11895954
70071,40823967180,11895546
70072,37184776489,11895309
70073,47382888788,11895017
70074,20732237514,11893933
70075,16203073327,11893739
70076,42587268501,11893546
70077,29762742790,11893471
70078,30223132793,11893151
70079,9960537406,11892846
70080,45780331487,11892399
70081,6259610033,11892284
70082,14020889357,11891901
70083,841369752171,11891742
70084,30194205814,11891296
70085,21944703678,11891182
70086,6610094293,11890812
70087,38363053990,11890678
70088,841369740790,11890498
70089,34269374613,11890340
70090,26009730446,11890207
70091,28454332745,11889958
70092,38737213909,11889851
70093,29812233603,11889587
70094,58951339744,11889218
70095,40849469819,11888990
70096,45417381528,11888293
70097,43721638951,11888100
70098,43315137201,11888068
70099,44607211318,11887039
70100,29406317671,11886807
70101,9631037885,11886009
70102,21849821434,11885448
70103,13684862683,11885272
70104,15336305325,11884773
70105,28029906505,11884607
70106,39961592381,11884252
70107,43776164930,11884228
70108,28892592415,11883634
70109,12121265113,11883067
70110,38424019050,11882802
70111,7098594328,11882600
70112,10437517494,11882153
70113,39276330956,11881759
70114,65106301519,11881590
70115,55243840047,11881102
70116,19875480873,11881076
70117,47874755,11880815
70118,49081095783,11880538
70119,23965390397,11879611
70120,868899303,11878944
70121,24778466465,11878885
70122,40074951447,11878882
70123,21565760033,11878495
70124,41316900350,11878033
70125,12368538211,11876700
70126,841369751326,11876397
70127,41235299063,11876231
70128,37560900638,11876164
70129,15255218864,11876028
70130,20713638736,11875883
70131,20723944756,11875498
70132,11307904811,11874959
70133,15687345355,11874797
70134,43347013150,11874477
70135,39239382389,11873694
70136,39183292384,11873541
70137,15655699594,11873062
70138,44132665190,11873010
70139,2601443621,11872760
70140,30209265546,11872752
70141,44153611320,11872302
70142,49042179001,11871668
70143,11275990122,11871656
70144,25932490186,11871526
70145,2502813783,11871373
70146,22804445299,11871306
70147,36820969398,11871246
70148,41214121981,11871007
70149,34184593904,11870493
70150,841369732046,11870345
70151,28527549006,11870059
70152,16153941266,11869905
70153,33848174478,11869615
70154,40000345152,11869492
70155,19787550886,11869193
70156,42090673361,11869141
70157,42545092896,11868872
70158,38055497303,11868700
70159,41341864703,11868593
70160,9207195684,11867918
70161,11736502420,11867770
70162,9174887205,11867551
70163,19773278287,11867529
70164,23109025677,11867478
70165,16072620343,11867219
70166,11307983267,11867192
70167,41688261300,11867037
70168,21541074368,11867035
70169,4275595536,11866943
70170,43258157506,11866366
70171,60246195464,11866217
70172,31718418458,11866089
70173,45345927342,11865827
70174,41724469339,11865775
70175,50705213459,11865587
70176,17085113309,11864287
70177,46245130010,11863289
70178,17484616509,11862119
70179,11989835647,11861720
70180,12793287223,11861512
70181,7960533030,11861364
70182,14622974691,11860923
70183,38005487050,11860794
70184,3779430314,11860438
70185,7491022345,11860316
70186,37594626759,11859998
70187,42479458133,11859981
70188,60246117135,11859796
70189,9991430920,11859594
70190,28107765176,11859256
70191,28500984787,11857865
70192,841369732256,11857747
70193,38862982159,11857510
70194,37866575195,11857062
70195,9531357349,11857021
70196,29348498249,11856790
70197,10405209488,11856121
70198,15266692267,11855978
70199,39562210241,11855836
70200,15276956977,11855761
70201,44600444039,11855167
70202,61456309522,11854966
70203,36269023427,11854802
70204,45824040988,11854346
70205,841369736637,11853381
70206,47055302761,11852594
70207,43349730090,11850980
70208,841369739698,11850729
70209,44596557310,11850673
70210,41755758300,11850558
70211,9578794457,11849945
70212,841369750208,11849879
70213,46565867417,11849717
70214,9207045638,11849564
70215,44174099295,11849460
70216,11215739072,11849383
70217,56482332273,11849218
70218,44177471859,11849174
70219,55654434797,11848355
70220,56478677555,11847439
70221,8357364984,11847286
70222,14431356781,11846625
70223,1713983528,11846444
70224,35405509988,11846440
70225,6302729889,11845779
70226,28454562296,11845616
70227,43330601119,11845593
70228,26427310862,11844988
70229,44582838413,11844880
70230,3004682035,11844742
70231,40402560439,11844516
70232,18538599046,11844309
70233,5880498742,11843797
70234,56053972944,11843670
70235,41701663328,11843581
70236,23953865599,11843575
70237,41720414038,11843097
70238,24378138078,11842437
70239,12846230390,11842360
70240,9585724995,11842193
70241,11219192101,11841517
70242,34690575439,11841035
70243,40046176080,11840963
70244,6715675035,11839862
70245,19903201172,11839691
70246,42569545909,11838943
70247,38813266788,11838438
70248,8704164865,11838434
70249,14077370697,11837925
70250,34315756781,11837520
70251,13624564057,11837492
70252,841369751232,11836554
70253,5513342387,11836258
70254,42129314949,11836155
70255,36329526584,11835093
70256,27690884729,11834140
70257,19801861015,11833227
70258,23599804364,11833129
70259,841369746038,11832662
70260,42122669785,11832475
70261,9532298091,11831613
70262,26925988573,11831220
70263,35422377300,11831154
70264,36686963803,11830763
70265,16246512431,11830708
70266,51543651528,11830624
70267,17484765194,11830465
70268,37513569633,11830180
70269,24379474350,11829992
70270,27289570955,11828734
70271,39227162019,11828051
70272,21549518612,11828035
70273,19854136396,11828010
70274,35818539719,11827961
70275,15729560882,11827940
70276,33042946971,11827593
70277,841369746039,11827200
70278,48666970782,11827116
70279,3334332463,11826880
70280,20696144988,11826587
70281,23992464291,11826460
70282,11611940789,11826450
70283,18608720528,11826252
70284,9973190638,11826232
70285,841369730270,11826113
70286,3405122759,11826030
70287,40073966037,11825847
70288,14096235606,11825573
70289,58522980716,11825559
70290,44182937745,11825145
70291,17056092072,11824808
70292,38330664485,11824515
70293,60599834782,11824346
70294,52378551898,11824214
70295,43755100241,11824123
70296,23243564381,11823799
70297,1799013491,11823761
70298,19047216209,11822844
70299,16557459219,11822844
70300,7907555319,11822527
70301,23084461548,11822474
70302,16044041524,11821871
70303,7942959928,11821652
70304,11229414986,11821576
70305,7137038059,11821501
70306,38765392281,11821339
70307,44528708793,11821277
70308,16135310260,11821035
70309,42454411077,11820647
70310,42887922259,11820635
70311,16882084709,11820627
70312,59354655561,11819761
70313,28107060119,11819735
70314,45823802575,11819589
70315,31839517235,11819425
70316,44376589,11819296
70317,17813836628,11819012
70318,19033385466,11818560
70319,44596516902,11817961
70320,11611945759,11817791
70321,49073673448,11817647
70322,38379613877,11817410
70323,33887748058,11816488
70324,46643416422,11816330
70325,14895441731,11815679
70326,5066907008,11815195
70327,3744962117,11814995
70328,51648156,11814659
70329,41287386056,11814410
70330,25306232414,11814255
70331,41650143520,11813979
70332,13261301050,11813634
70333,868785038,11813471
70334,5849684411,11813277
70335,32996839058,11812964
70336,17458954467,11812678
70337,40020950174,11812512
70338,33832131360,11812469
70339,33402720701,11812441
70340,61024727206,11812031
70341,15268853508,11812025
70342,9574005438,11811209
70343,4689065373,11811151
70344,37500129616,11811121
70345,19398459845,11810988
70346,20253989655,11810783
70347,25295307869,11810631
70348,20696658663,11810182
70349,10444670405,11809968
70350,17462948894,11809897
70351,36364510328,11809578
70352,37576538381,11808653
70353,15673784382,11808323
70354,31005211192,11808214
70355,30547490350,11808106
70356,21956217793,11807917
70357,43762173340,11807798
70358,25612667590,11806831
70359,6725927624,11805852
70360,27657981884,11805774
70361,44924365138,11805502
70362,23168452523,11804846
70363,13321009901,11804803
70364,23575114812,11804544
70365,38430857392,11804446
70366,14092105484,11803942
70367,35457908525,11803295
70368,12397154874,11803257
70369,26856219682,11802677
70370,55654271992,11802286
70371,38747666599,11802131
70372,841369753866,11801196
70373,7859161849,11800748
70374,23657661219,11800016
70375,42528978905,11799751
70376,11308021881,11799430
70377,41285730453,11798497
70378,5438537974,11797955
70379,841369753423,11797773
70380,46996975495,11797398
70381,13603577183,11795696
70382,14830119543,11795631
70383,13261061115,11795468
70384,160604327,11795463
70385,41260651936,11794008
70386,34301290968,11793535
70387,2209357726,11793108
70388,9143013643,11792856
70389,58976391198,11792635
70390,48250204144,11792433
70391,841369732838,11791536
70392,40045662330,11790919
70393,19147292802,11790059
70394,41689322248,11790042
70395,17321019526,11790024
70396,22355408994,11789413
70397,7083585733,11789283
70398,7095224297,11789184
70399,8819952723,11788978
70400,12831759656,11788900
70401,43328551705,11788599
70402,11650422018,11788423
70403,42445653578,11788233
70404,10377267548,11787960
70405,33809134714,11787877
70406,62255478193,11787632
70407,29381324005,11787484
70408,841369730843,11787472
70409,26834403174,11787227
70410,41345444989,11787176
70411,55226189626,11786794
70412,16957277093,11786288
70413,46594241260,11786060
70414,39601347914,11785905
70415,9504153851,11785734
70416,3443890595,11785493
70417,21991748460,11785266
70418,30142284220,11785064
70419,25250066432,11784715
70420,21442371267,11784657
70421,719772440756,11783765
70422,30533894222,11783698
70423,25143109194,11783660
70424,3822003064,11783442
70425,36803753068,11783145
70426,38013665218,11783125
70427,49513023032,11782681
70428,49495176714,11781498
70429,11551922139,11780876
70430,35122470401,11779645
70431,39575566556,11779596
70432,39628511372,11778341
70433,26914480100,11778222
70434,34210416576,11777834
70435,26151697007,11776738
70436,43283611674,11776512
70437,13699832255,11776371
70438,26109132521,11776153
70439,31407978946,11775883
70440,24368469238,11775771
70441,42448915219,11775567
70442,28535217385,11774964
70443,16245209519,11774918
70444,841369730009,11774189
70445,34647612823,11774175
70446,841369738186,11774169
70447,16160151755,11774151
70448,44142226109,11774013
70449,5410274761,11773651
70450,44532564516,11772921
70451,14851864723,11772029
70452,46225870424,11771689
70453,52364872375,11771615
70454,9121155359,11771552
70455,26904298969,11770954
70456,44980499966,11770629
70457,56050443693,11770367
70458,30901202987,11770022
70459,13214175602,11769491
70460,16061376089,11769386
70461,46633034937,11768843
70462,33116720145,11768690
70463,32576223437,11768690
70464,7518692582,11768380
70465,55650853640,11767834
70466,64717331533,11767560
70467,841369754043,11767068
70468,45007454224,11766997
70469,19939743983,11765162
70470,40885080419,11764854
70471,26495314970,11763921
70472,17795332413,11763821
70473,16554006325,11763420
70474,42132890235,11762932
70475,24499551245,11762613
70476,30572719660,11762573
70477,6715195759,11761643
70478,44955935287,11761509
70479,20716983178,11761081
70480,37546360095,11760790
70481,42049089867,11760257
70482,47414555626,11759897
70483,26533402855,11758903
70484,29359582831,11758664
70485,21549521486,11758457
70486,13348125531,11758042
70487,20332721161,11757760
70488,49873655318,11756632
70489,10404693844,11755969
70490,12042966973,11755258
70491,14884596085,11754995
70492,14017818556,11754822
70493,5450406043,11754663
70494,24906723221,11754305
70495,17346964168,11753699
70496,31726866312,11751890
70497,39115801540,11751812
70498,41686938041,11751210
70499,47057302618,11751111
70500,40820932522,11750477
70501,17768238275,11749640
70502,26540986063,11749347
70503,42855418092,11749279
70504,15298766547,11748729
70505,32224636918,11748108
70506,9131892479,11747883
70507,841369738969,11747778
70508,37932020718,11747675
70509,10841503561,11747550
70510,24863452365,11746806
70511,10762348306,11746469
70512,45369902247,11745902
70513,2991619081,11745697
70514,44535278507,11745644
70515,39714921907,11745529
70516,43767163043,11745195
70517,41274807079,11745013
70518,10402846964,11744882
70519,46224095430,11744821
70520,7137190805,11744432
70521,841369750968,11742958
70522,28008675320,11742937
70523,58519483774,11742900
70524,41261251429,11742092
70525,879126587,11741736
70526,45413684787,11741536
70527,30579243534,11741527
70528,20713416538,11741405
70529,8699677209,11741080
70530,25631055685,11740836
70531,39982503767,11740725
70532,58537094221,11740527
70533,46619358323,11740450
70534,44111396444,11740022
70535,42140518098,11739665
70536,39989653544,11739460
70537,30911972420,11738882
70538,48698564900,11738638
70539,15743354385,11738441
70540,36782325621,11738286
70541,28150654541,11738032
70542,9131772620,11737072
70543,43390328882,11736814
70544,42534165928,11736798
70545,5042341855,11735632
70546,27282734307,11733821
70547,24781412424,11733750
70548,44514683118,11733724
70549,2601471009,11733567
70550,27191428556,11732798
70551,43782522968,11732471
70552,40789772334,11732114
70553,12033182819,11731838
70554,12040571060,11730796
70555,36371380198,11729775
70556,44094024013,11729234
70557,56053818011,11729159
70558,35547295072,11728943
70559,10362602749,11728216
70560,42059307253,11727966
70561,40914412322,11727752
70562,39958131324,11727591
70563,7115379418,11727267
70564,715200679094,11727208
70565,21856854176,11727012
70566,28832847150,11726698
70567,38508718789,11726452
70568,12861710121,11725894
70569,37234864609,11725454
70570,29356598897,11725044
70571,20332455252,11725015
70572,7063251022,11724077
70573,33064132002,11724063
70574,43251075055,11722937
70575,841369738311,11722927
70576,62258660745,11722678
70577,22316892161,11722065
70578,17732275041,11722006
70579,5067297786,11721533
70580,42502844455,11721528
70581,42078174339,11720286
70582,22808339115,11720140
70583,34221142054,11719898
70584,13727554487,11719700
70585,58937070118,11719667
70586,33494970529,11719664
70587,41336512036,11719395
70588,35041264314,11719118
70589,15705626371,11719077
70590,35568799736,11718989
70591,26513272778,11718773
70592,48668187915,11718596
70593,34651856983,11718592
70594,57752465502,11718076
70595,18149743423,11718052
70596,42051220018,11717779
70597,30906622460,11717693
70598,44967453515,11717260
70599,36821080550,11717107
70600,59779199691,11716735
70601,35957966004,11716575
70602,55667913268,11716433
70603,6599046265,11715220
70604,39640813532,11714928
70605,27325690391,11714834
70606,17318152794,11714298
70607,39626626425,11713599
70608,9910627070,11713485
70609,40424535602,11712855
70610,53995244800,11712141
70611,5067888155,11711186
70612,21502944648,11711116
70613,12772489432,11710921
70614,34283996832,11710848
70615,9065033570,11710753
70616,61852000511,11710623
70617,27738839938,11710555
70618,44603673418,11709487
70619,38448667008,11708814
70620,59357961446,11708264
70621,15258634627,11707756
70622,841369740673,11707611
70623,17847797623,11707457
70624,37620845601,11706767
70625,21152925060,11706762
70626,841369741350,11706603
70627,55654433789,11706304
70628,39193285863,11705384
70629,30166261464,11705366
70630,35123219063,11705118
70631,37139891058,11703694
70632,43768646352,11703389
70633,18654443309,11703283
70634,43279609859,11703221
70635,22256552334,11702416
70636,7493571639,11701226
70637,11601599756,11700895
70638,17771347230,11700838
70639,841369749910,11700686
70640,46180589858,11700387
70641,27213087080,11700091
70642,51140025147,11699964
70643,47397261942,11699075
70644,21098874872,11698695
70645,5859267124,11698674
70646,12775713563,11698577
70647,26059210474,11698455
70648,30910160636,11697998
70649,47796699634,11697918
70650,37516720106,11697872
70651,18682703026,11697776
70652,40503941784,11696731
70653,18969272953,11696193
70654,8354024254,11695712
70655,27236898727,11695397
70656,47433898362,11695205
70657,841369737800,11694911
70658,58101697047,11694809
70659,841369750977,11694470
70660,41671447718,11694432
70661,22373883858,11693918
70662,42580163931,11693348
70663,24357386251,11693021
70664,32256789826,11692559
70665,47853957443,11691355
70666,34223028792,11691295
70667,35919364111,11691059
70668,59843231052,11690560
70669,40500475371,11690491
70670,26013934900,11690460
70671,36690469572,11690132
70672,41763270701,11689778
70673,42502765850,11688659
70674,17385482249,11688266
70675,14831614946,11687231
70676,41352992500,11686806
70677,24378845370,11685280
70678,11653840285,11685100
70679,28489782784,11684420
70680,841369744350,11684202
70681,41653283761,11683643
70682,23555340888,11683188
70683,36781144280,11682569
70684,22401910528,11682393
70685,14103347236,11682250
70686,40928791135,11681961
70687,15733251408,11681717
70688,38758549697,11681420
70689,23247652268,11681220
70690,3015285625,11681052
70691,42468411718,11680888
70692,35476657982,11680118
70693,37604887922,11679800
70694,5800237713,11679555
70695,40409437722,11679522
70696,47469352347,11679328
70697,6276983393,11678833
70698,40913426367,11678548
70699,42976988545,11678082
70700,5085224501,11677818
70701,15680709340,11677780
70702,4635598291,11677741
70703,39990790171,11676848
70704,34260143936,11675737
70705,14845916955,11675515
70706,9994652555,11675448
70707,30144598339,11675389
70708,841369737083,11675218
70709,45763909980,11675077
70710,27718438668,11674821
70711,15687300209,11674517
70712,26841762008,11674185
70713,17314539150,11673335
70714,44174094436,11673276
70715,10387955421,11672594
70716,35835791573,11672557
70717,21127880580,11672455
70718,28460655108,11672268
70719,39997873660,11671797
70720,13674401910,11671270
70721,46961236920,11670874
70722,26518545136,11670761
70723,15322035362,11670682
70724,26395561808,11669990
70725,27311225972,11669973
70726,42979701971,11668878
70727,21146127405,11668785
70728,31312892469,11668715
70729,35539709104,11667809
70730,44599937672,11667282
70731,19812862273,11666472
70732,41735041997,11666218
70733,58954408641,11665083
70734,56050440979,11664809
70735,13338059220,11664240
70736,841369731120,11663216
70737,7101343312,11663054
70738,841369753921,11662993
70739,37571205198,11662573
70740,47404334727,11661825
70741,20654282471,11661511
70742,51111567893,11661505
70743,49469631555,11660917
70744,46202242317,11660217
70745,41261088332,11659865
70746,35938943837,11659705
70747,27651150421,11659329
70748,37945976664,11659329
70749,40489509545,11659171
70750,31758384970,11658977
70751,841369740802,11658439
70752,18549525912,11658427
70753,42513416447,11658350
70754,13186188797,11658318
70755,59004833338,11658278
70756,18149716724,11657888
70757,35405195002,11657881
70758,23593397153,11657672
70759,41324606100,11657066
70760,44610550836,11656929
70761,20586442286,11656840
70762,48646210198,11656373
70763,33434986305,11656360
70764,37976719501,11655886
70765,10422740756,11655707
70766,37920434807,11655544
70767,27594780306,11655145
70768,26366901196,11655101
70769,1360504510,11655047
70770,28111181858,11655008
70771,6719757717,11654609
70772,43685917410,11654559
70773,42148497017,11654547
70774,841369752494,11653680
70775,15732587763,11653673
70776,58134441699,11653406
70777,5863082554,11652375
70778,40060607196,11652256
70779,40032342637,11651736
70780,22777122724,11651391
70781,15714777695,11651169
70782,38048923332,11650691
70783,14473652790,11650564
70784,50283931235,11650561
70785,16497481220,11650230
70786,18555666265,11649859
70787,7928856765,11649456
70788,25199551418,11648917
70789,841369752859,11648818
70790,20306753229,11648099
70791,27238007074,11648056
70792,20307799252,11647778
70793,44145599873,11647479
70794,27209233269,11647255
70795,8322380033,11647185
70796,27732784090,11647126
70797,9998585098,11646515
70798,37510310773,11646215
70799,15276399415,11645474
